,team,height,bat_hand,throw_hand,year,position,name,player_id,opponent,win,saves,innings,earned_runs_allowed,singles,doubles,triples,home_runs,runs,runs_batted_in,walks,hits_by_pitch,stolen_bases,caught_stealing
125,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,Virginia,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
126,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,Oklahoma,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
127,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,Baylor,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
129,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,Auburn,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
130,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,Ohio State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
131,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,San Diego,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
132,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,San Diego,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,San Diego,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,Washington State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,Washington State,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
136,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,Grand Canyon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,Santa Clara,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
138,Oregon State,77.0,RIGHT,RIGHT,3.0,INF,Jacob Krieg,8874113.0,Grand Canyon,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
139,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Xavier,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,UNLV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Indiana,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Xavier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Virginia,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Baylor,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Auburn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Ohio State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,San Diego,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,San Diego,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,San Diego,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Washington State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Washington State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Grand Canyon,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Santa Clara,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Oregon State,76.0,LEFT,LEFT,3.0,P,Nelson Keljo,8881304.0,Grand Canyon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Xavier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,UNLV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Indiana,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Xavier,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
162,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Virginia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Baylor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Auburn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Ohio State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,San Diego,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,San Diego,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,San Diego,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Washington State,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
173,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Washington State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Grand Canyon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Santa Clara,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Oregon State,74.0,RIGHT,RIGHT,1.0,UT,Adam Haight,9107049.0,Grand Canyon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Xavier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,UNLV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Indiana,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Xavier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Virginia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Baylor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Auburn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Ohio State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,San Diego,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,San Diego,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,San Diego,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Washington State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Washington State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Grand Canyon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Santa Clara,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Oregon State,70.0,RIGHT,RIGHT,1.0,C,Kailand Halstead,9107051.0,Grand Canyon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Xavier,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
197,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,UNLV,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
198,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Indiana,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0
199,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Xavier,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
200,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Virginia,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
202,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Minnesota,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Baylor,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
205,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Auburn,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
206,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Ohio State,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0
207,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,San Diego,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
208,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,San Diego,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,San Diego,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
210,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Washington State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
211,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Washington State,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
212,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Grand Canyon,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
213,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Santa Clara,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
214,Oregon State,73.0,RIGHT,RIGHT,3.0,OF,Gavin Turley,8886401.0,Grand Canyon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
